\NEOWISESaturationBiasCorrection
\W1NEOWISEReactivation
|w1mpro,|,w1mcorr,|,w1lunc|,w1uunc|
|double,|,double|,double|,double|
|mag,|,mag,|,mag,|,mag,|
w1mpro,w1mcorr,w1lunc,w1uunc
4.784e+00,7.4965e-01,2.1755e-01,1.9515e-01
4.785e+00,7.4932e-01,2.1745e-01,1.9518e-01
4.786e+00,7.4900e-01,2.1734e-01,1.9520e-01
4.787e+00,7.4868e-01,2.1723e-01,1.9522e-01
4.788e+00,7.4835e-01,2.1713e-01,1.9523e-01
4.789e+00,7.4803e-01,2.1702e-01,1.9525e-01
4.790e+00,7.4771e-01,2.1692e-01,1.9526e-01
4.791e+00,7.4739e-01,2.1681e-01,1.9528e-01
4.792e+00,7.4707e-01,2.1671e-01,1.9529e-01
4.793e+00,7.4674e-01,2.1661e-01,1.9529e-01
4.794e+00,7.4642e-01,2.1650e-01,1.9530e-01
4.795e+00,7.4610e-01,2.1640e-01,1.9531e-01
4.796e+00,7.4579e-01,2.1630e-01,1.9531e-01
4.797e+00,7.4547e-01,2.1620e-01,1.9531e-01
4.798e+00,7.4515e-01,2.1610e-01,1.9531e-01
4.799e+00,7.4483e-01,2.1600e-01,1.9531e-01
4.800e+00,7.4452e-01,2.1590e-01,1.9530e-01
4.801e+00,7.4420e-01,2.1580e-01,1.9530e-01
4.802e+00,7.4389e-01,2.1570e-01,1.9529e-01
4.803e+00,7.4357e-01,2.1560e-01,1.9528e-01
4.804e+00,7.4326e-01,2.1550e-01,1.9527e-01
4.805e+00,7.4294e-01,2.1540e-01,1.9525e-01
4.806e+00,7.4263e-01,2.1531e-01,1.9524e-01
4.807e+00,7.4232e-01,2.1521e-01,1.9522e-01
4.808e+00,7.4201e-01,2.1512e-01,1.9520e-01
4.809e+00,7.4170e-01,2.1502e-01,1.9518e-01
4.810e+00,7.4139e-01,2.1493e-01,1.9515e-01
4.811e+00,7.4109e-01,2.1483e-01,1.9513e-01
4.812e+00,7.4078e-01,2.1474e-01,1.9510e-01
4.813e+00,7.4047e-01,2.1464e-01,1.9507e-01
4.814e+00,7.4017e-01,2.1455e-01,1.9504e-01
4.815e+00,7.3987e-01,2.1446e-01,1.9500e-01
4.816e+00,7.3956e-01,2.1437e-01,1.9497e-01
4.817e+00,7.3926e-01,2.1428e-01,1.9493e-01
4.818e+00,7.3896e-01,2.1419e-01,1.9489e-01
4.819e+00,7.3866e-01,2.1410e-01,1.9485e-01
4.820e+00,7.3837e-01,2.1401e-01,1.9481e-01
4.821e+00,7.3807e-01,2.1392e-01,1.9476e-01
4.822e+00,7.3777e-01,2.1383e-01,1.9471e-01
4.823e+00,7.3748e-01,2.1375e-01,1.9466e-01
4.824e+00,7.3718e-01,2.1366e-01,1.9461e-01
4.825e+00,7.3689e-01,2.1358e-01,1.9455e-01
4.826e+00,7.3660e-01,2.1349e-01,1.9450e-01
4.827e+00,7.3631e-01,2.1341e-01,1.9444e-01
4.828e+00,7.3602e-01,2.1332e-01,1.9438e-01
4.829e+00,7.3574e-01,2.1324e-01,1.9431e-01
4.830e+00,7.3545e-01,2.1316e-01,1.9425e-01
4.831e+00,7.3517e-01,2.1307e-01,1.9418e-01
4.832e+00,7.3488e-01,2.1299e-01,1.9411e-01
4.833e+00,7.3460e-01,2.1291e-01,1.9404e-01
4.834e+00,7.3432e-01,2.1283e-01,1.9396e-01
4.835e+00,7.3404e-01,2.1275e-01,1.9389e-01
4.836e+00,7.3377e-01,2.1267e-01,1.9381e-01
4.837e+00,7.3349e-01,2.1260e-01,1.9373e-01
4.838e+00,7.3322e-01,2.1252e-01,1.9365e-01
4.839e+00,7.3295e-01,2.1244e-01,1.9356e-01
4.840e+00,7.3268e-01,2.1237e-01,1.9347e-01
4.841e+00,7.3241e-01,2.1229e-01,1.9338e-01
4.842e+00,7.3214e-01,2.1222e-01,1.9329e-01
4.843e+00,7.3187e-01,2.1214e-01,1.9320e-01
4.844e+00,7.3161e-01,2.1207e-01,1.9310e-01
4.845e+00,7.3135e-01,2.1200e-01,1.9300e-01
4.846e+00,7.3109e-01,2.1193e-01,1.9290e-01
4.847e+00,7.3083e-01,2.1186e-01,1.9279e-01
4.848e+00,7.3057e-01,2.1179e-01,1.9269e-01
4.849e+00,7.3031e-01,2.1172e-01,1.9258e-01
4.850e+00,7.3006e-01,2.1165e-01,1.9247e-01
4.851e+00,7.2981e-01,2.1158e-01,1.9236e-01
4.852e+00,7.2956e-01,2.1152e-01,1.9224e-01
4.853e+00,7.2931e-01,2.1145e-01,1.9213e-01
4.854e+00,7.2906e-01,2.1138e-01,1.9201e-01
4.855e+00,7.2881e-01,2.1132e-01,1.9189e-01
4.856e+00,7.2857e-01,2.1126e-01,1.9176e-01
4.857e+00,7.2832e-01,2.1119e-01,1.9164e-01
4.858e+00,7.2808e-01,2.1113e-01,1.9151e-01
4.859e+00,7.2784e-01,2.1107e-01,1.9138e-01
4.860e+00,7.2760e-01,2.1101e-01,1.9125e-01
4.861e+00,7.2737e-01,2.1094e-01,1.9112e-01
4.862e+00,7.2713e-01,2.1089e-01,1.9099e-01
4.863e+00,7.2690e-01,2.1083e-01,1.9085e-01
4.864e+00,7.2667e-01,2.1077e-01,1.9071e-01
4.865e+00,7.2643e-01,2.1071e-01,1.9057e-01
4.866e+00,7.2621e-01,2.1065e-01,1.9043e-01
4.867e+00,7.2598e-01,2.1060e-01,1.9029e-01
4.868e+00,7.2575e-01,2.1054e-01,1.9015e-01
4.869e+00,7.2552e-01,2.1048e-01,1.9000e-01
4.870e+00,7.2530e-01,2.1043e-01,1.8985e-01
4.871e+00,7.2508e-01,2.1038e-01,1.8971e-01
4.872e+00,7.2486e-01,2.1032e-01,1.8956e-01
4.873e+00,7.2464e-01,2.1027e-01,1.8940e-01
4.874e+00,7.2442e-01,2.1022e-01,1.8925e-01
4.875e+00,7.2420e-01,2.1017e-01,1.8910e-01
4.876e+00,7.2398e-01,2.1012e-01,1.8894e-01
4.877e+00,7.2377e-01,2.1007e-01,1.8879e-01
4.878e+00,7.2356e-01,2.1002e-01,1.8863e-01
4.879e+00,7.2334e-01,2.0997e-01,1.8847e-01
4.880e+00,7.2313e-01,2.0992e-01,1.8831e-01
4.881e+00,7.2292e-01,2.0987e-01,1.8815e-01
4.882e+00,7.2271e-01,2.0983e-01,1.8798e-01
4.883e+00,7.2251e-01,2.0978e-01,1.8782e-01
4.884e+00,7.2230e-01,2.0973e-01,1.8766e-01
4.885e+00,7.2209e-01,2.0969e-01,1.8749e-01
4.886e+00,7.2189e-01,2.0964e-01,1.8732e-01
4.887e+00,7.2169e-01,2.0960e-01,1.8716e-01
4.888e+00,7.2148e-01,2.0956e-01,1.8699e-01
4.889e+00,7.2128e-01,2.0952e-01,1.8682e-01
4.890e+00,7.2108e-01,2.0947e-01,1.8665e-01
4.891e+00,7.2089e-01,2.0943e-01,1.8648e-01
4.892e+00,7.2069e-01,2.0939e-01,1.8631e-01
4.893e+00,7.2049e-01,2.0935e-01,1.8613e-01
4.894e+00,7.2030e-01,2.0931e-01,1.8596e-01
4.895e+00,7.2010e-01,2.0927e-01,1.8579e-01
4.896e+00,7.1991e-01,2.0923e-01,1.8561e-01
4.897e+00,7.1971e-01,2.0920e-01,1.8544e-01
4.898e+00,7.1952e-01,2.0916e-01,1.8526e-01
4.899e+00,7.1933e-01,2.0912e-01,1.8508e-01
4.900e+00,7.1914e-01,2.0909e-01,1.8491e-01
4.901e+00,7.1895e-01,2.0905e-01,1.8473e-01
4.902e+00,7.1877e-01,2.0902e-01,1.8455e-01
4.903e+00,7.1858e-01,2.0898e-01,1.8438e-01
4.904e+00,7.1839e-01,2.0895e-01,1.8420e-01
4.905e+00,7.1821e-01,2.0891e-01,1.8402e-01
4.906e+00,7.1802e-01,2.0888e-01,1.8384e-01
4.907e+00,7.1784e-01,2.0885e-01,1.8366e-01
4.908e+00,7.1766e-01,2.0882e-01,1.8348e-01
4.909e+00,7.1748e-01,2.0879e-01,1.8330e-01
4.910e+00,7.1729e-01,2.0876e-01,1.8312e-01
4.911e+00,7.1711e-01,2.0873e-01,1.8294e-01
4.912e+00,7.1693e-01,2.0870e-01,1.8276e-01
4.913e+00,7.1676e-01,2.0867e-01,1.8258e-01
4.914e+00,7.1658e-01,2.0864e-01,1.8240e-01
4.915e+00,7.1640e-01,2.0861e-01,1.8222e-01
4.916e+00,7.1622e-01,2.0858e-01,1.8204e-01
4.917e+00,7.1605e-01,2.0856e-01,1.8186e-01
4.918e+00,7.1587e-01,2.0853e-01,1.8168e-01
4.919e+00,7.1570e-01,2.0850e-01,1.8150e-01
4.920e+00,7.1552e-01,2.0848e-01,1.8132e-01
4.921e+00,7.1535e-01,2.0845e-01,1.8115e-01
4.922e+00,7.1518e-01,2.0843e-01,1.8097e-01
4.923e+00,7.1501e-01,2.0841e-01,1.8079e-01
4.924e+00,7.1483e-01,2.0838e-01,1.8061e-01
4.925e+00,7.1466e-01,2.0836e-01,1.8043e-01
4.926e+00,7.1449e-01,2.0834e-01,1.8025e-01
4.927e+00,7.1432e-01,2.0832e-01,1.8008e-01
4.928e+00,7.1415e-01,2.0829e-01,1.7990e-01
4.929e+00,7.1399e-01,2.0827e-01,1.7972e-01
4.930e+00,7.1382e-01,2.0825e-01,1.7955e-01
4.931e+00,7.1365e-01,2.0823e-01,1.7937e-01
4.932e+00,7.1348e-01,2.0821e-01,1.7920e-01
4.933e+00,7.1332e-01,2.0819e-01,1.7902e-01
4.934e+00,7.1315e-01,2.0818e-01,1.7885e-01
4.935e+00,7.1298e-01,2.0816e-01,1.7868e-01
4.936e+00,7.1282e-01,2.0814e-01,1.7851e-01
4.937e+00,7.1265e-01,2.0812e-01,1.7834e-01
4.938e+00,7.1249e-01,2.0811e-01,1.7817e-01
4.939e+00,7.1232e-01,2.0809e-01,1.7800e-01
4.940e+00,7.1216e-01,2.0807e-01,1.7783e-01
4.941e+00,7.1200e-01,2.0806e-01,1.7766e-01
4.942e+00,7.1183e-01,2.0804e-01,1.7749e-01
4.943e+00,7.1167e-01,2.0803e-01,1.7733e-01
4.944e+00,7.1151e-01,2.0801e-01,1.7716e-01
4.945e+00,7.1135e-01,2.0800e-01,1.7700e-01
4.946e+00,7.1118e-01,2.0799e-01,1.7684e-01
4.947e+00,7.1102e-01,2.0797e-01,1.7668e-01
4.948e+00,7.1086e-01,2.0796e-01,1.7652e-01
4.949e+00,7.1070e-01,2.0795e-01,1.7636e-01
4.950e+00,7.1054e-01,2.0794e-01,1.7620e-01
4.951e+00,7.1038e-01,2.0793e-01,1.7604e-01
4.952e+00,7.1022e-01,2.0792e-01,1.7588e-01
4.953e+00,7.1006e-01,2.0791e-01,1.7573e-01
4.954e+00,7.0990e-01,2.0789e-01,1.7557e-01
4.955e+00,7.0974e-01,2.0789e-01,1.7542e-01
4.956e+00,7.0958e-01,2.0788e-01,1.7527e-01
4.957e+00,7.0942e-01,2.0787e-01,1.7512e-01
4.958e+00,7.0926e-01,2.0786e-01,1.7497e-01
4.959e+00,7.0910e-01,2.0785e-01,1.7482e-01
4.960e+00,7.0894e-01,2.0784e-01,1.7467e-01
4.961e+00,7.0878e-01,2.0783e-01,1.7452e-01
4.962e+00,7.0862e-01,2.0783e-01,1.7438e-01
4.963e+00,7.0845e-01,2.0782e-01,1.7423e-01
4.964e+00,7.0829e-01,2.0781e-01,1.7409e-01
4.965e+00,7.0813e-01,2.0781e-01,1.7394e-01
4.966e+00,7.0797e-01,2.0780e-01,1.7380e-01
4.967e+00,7.0781e-01,2.0780e-01,1.7366e-01
4.968e+00,7.0765e-01,2.0779e-01,1.7352e-01
4.969e+00,7.0749e-01,2.0779e-01,1.7338e-01
4.970e+00,7.0733e-01,2.0778e-01,1.7324e-01
4.971e+00,7.0717e-01,2.0778e-01,1.7310e-01
4.972e+00,7.0701e-01,2.0777e-01,1.7296e-01
4.973e+00,7.0685e-01,2.0777e-01,1.7283e-01
4.974e+00,7.0669e-01,2.0777e-01,1.7269e-01
4.975e+00,7.0652e-01,2.0776e-01,1.7256e-01
4.976e+00,7.0636e-01,2.0776e-01,1.7243e-01
4.977e+00,7.0620e-01,2.0776e-01,1.7229e-01
4.978e+00,7.0603e-01,2.0776e-01,1.7216e-01
4.979e+00,7.0587e-01,2.0776e-01,1.7203e-01
4.980e+00,7.0571e-01,2.0775e-01,1.7190e-01
4.981e+00,7.0554e-01,2.0775e-01,1.7177e-01
4.982e+00,7.0538e-01,2.0775e-01,1.7164e-01
4.983e+00,7.0521e-01,2.0775e-01,1.7152e-01
4.984e+00,7.0505e-01,2.0775e-01,1.7139e-01
4.985e+00,7.0488e-01,2.0775e-01,1.7126e-01
4.986e+00,7.0472e-01,2.0775e-01,1.7114e-01
4.987e+00,7.0455e-01,2.0775e-01,1.7101e-01
4.988e+00,7.0438e-01,2.0775e-01,1.7089e-01
4.989e+00,7.0421e-01,2.0775e-01,1.7077e-01
4.990e+00,7.0404e-01,2.0775e-01,1.7065e-01
4.991e+00,7.0388e-01,2.0775e-01,1.7053e-01
4.992e+00,7.0371e-01,2.0775e-01,1.7041e-01
4.993e+00,7.0354e-01,2.0776e-01,1.7029e-01
4.994e+00,7.0336e-01,2.0776e-01,1.7017e-01
4.995e+00,7.0319e-01,2.0776e-01,1.7005e-01
4.996e+00,7.0302e-01,2.0776e-01,1.6993e-01
4.997e+00,7.0285e-01,2.0776e-01,1.6982e-01
4.998e+00,7.0267e-01,2.0777e-01,1.6970e-01
4.999e+00,7.0250e-01,2.0777e-01,1.6959e-01
5.000e+00,7.0232e-01,2.0777e-01,1.6947e-01
5.001e+00,7.0215e-01,2.0777e-01,1.6936e-01
5.002e+00,7.0197e-01,2.0778e-01,1.6925e-01
5.003e+00,7.0179e-01,2.0778e-01,1.6913e-01
5.004e+00,7.0161e-01,2.0778e-01,1.6902e-01
5.005e+00,7.0144e-01,2.0779e-01,1.6891e-01
5.006e+00,7.0126e-01,2.0779e-01,1.6880e-01
5.007e+00,7.0107e-01,2.0779e-01,1.6869e-01
5.008e+00,7.0089e-01,2.0780e-01,1.6859e-01
5.009e+00,7.0071e-01,2.0780e-01,1.6848e-01
5.010e+00,7.0053e-01,2.0781e-01,1.6837e-01
5.011e+00,7.0034e-01,2.0781e-01,1.6826e-01
5.012e+00,7.0015e-01,2.0782e-01,1.6816e-01
5.013e+00,6.9997e-01,2.0782e-01,1.6805e-01
5.014e+00,6.9978e-01,2.0783e-01,1.6795e-01
5.015e+00,6.9959e-01,2.0783e-01,1.6785e-01
5.016e+00,6.9940e-01,2.0783e-01,1.6774e-01
5.017e+00,6.9921e-01,2.0784e-01,1.6764e-01
5.018e+00,6.9902e-01,2.0784e-01,1.6754e-01
5.019e+00,6.9883e-01,2.0785e-01,1.6744e-01
5.020e+00,6.9863e-01,2.0786e-01,1.6734e-01
5.021e+00,6.9844e-01,2.0786e-01,1.6724e-01
5.022e+00,6.9824e-01,2.0787e-01,1.6714e-01
5.023e+00,6.9804e-01,2.0787e-01,1.6704e-01
5.024e+00,6.9784e-01,2.0788e-01,1.6694e-01
5.025e+00,6.9764e-01,2.0788e-01,1.6684e-01
5.026e+00,6.9744e-01,2.0789e-01,1.6674e-01
5.027e+00,6.9724e-01,2.0789e-01,1.6665e-01
5.028e+00,6.9703e-01,2.0790e-01,1.6655e-01
5.029e+00,6.9683e-01,2.0791e-01,1.6646e-01
5.030e+00,6.9662e-01,2.0791e-01,1.6636e-01
5.031e+00,6.9641e-01,2.0792e-01,1.6627e-01
5.032e+00,6.9620e-01,2.0792e-01,1.6617e-01
5.033e+00,6.9599e-01,2.0793e-01,1.6608e-01
5.034e+00,6.9578e-01,2.0794e-01,1.6599e-01
5.035e+00,6.9557e-01,2.0794e-01,1.6589e-01
5.036e+00,6.9535e-01,2.0795e-01,1.6580e-01
5.037e+00,6.9513e-01,2.0795e-01,1.6571e-01
5.038e+00,6.9492e-01,2.0796e-01,1.6562e-01
5.039e+00,6.9470e-01,2.0796e-01,1.6553e-01
5.040e+00,6.9448e-01,2.0797e-01,1.6544e-01
5.041e+00,6.9425e-01,2.0798e-01,1.6535e-01
5.042e+00,6.9403e-01,2.0798e-01,1.6526e-01
5.043e+00,6.9380e-01,2.0799e-01,1.6518e-01
5.044e+00,6.9358e-01,2.0799e-01,1.6509e-01
5.045e+00,6.9335e-01,2.0800e-01,1.6500e-01
5.046e+00,6.9312e-01,2.0801e-01,1.6491e-01
5.047e+00,6.9288e-01,2.0801e-01,1.6483e-01
5.048e+00,6.9265e-01,2.0802e-01,1.6474e-01
5.049e+00,6.9241e-01,2.0802e-01,1.6466e-01
5.050e+00,6.9218e-01,2.0803e-01,1.6457e-01
5.051e+00,6.9194e-01,2.0803e-01,1.6449e-01
5.052e+00,6.9170e-01,2.0804e-01,1.6440e-01
5.053e+00,6.9146e-01,2.0804e-01,1.6432e-01
5.054e+00,6.9121e-01,2.0805e-01,1.6423e-01
5.055e+00,6.9097e-01,2.0805e-01,1.6415e-01
5.056e+00,6.9072e-01,2.0806e-01,1.6407e-01
5.057e+00,6.9048e-01,2.0806e-01,1.6399e-01
5.058e+00,6.9023e-01,2.0806e-01,1.6391e-01
5.059e+00,6.8998e-01,2.0806e-01,1.6383e-01
5.060e+00,6.8973e-01,2.0807e-01,1.6375e-01
5.061e+00,6.8947e-01,2.0807e-01,1.6367e-01
5.062e+00,6.8922e-01,2.0807e-01,1.6359e-01
5.063e+00,6.8896e-01,2.0807e-01,1.6351e-01
5.064e+00,6.8871e-01,2.0807e-01,1.6343e-01
5.065e+00,6.8845e-01,2.0807e-01,1.6335e-01
5.066e+00,6.8819e-01,2.0807e-01,1.6327e-01
5.067e+00,6.8793e-01,2.0807e-01,1.6320e-01
5.068e+00,6.8767e-01,2.0807e-01,1.6312e-01
5.069e+00,6.8740e-01,2.0807e-01,1.6304e-01
5.070e+00,6.8714e-01,2.0806e-01,1.6297e-01
5.071e+00,6.8687e-01,2.0806e-01,1.6290e-01
5.072e+00,6.8661e-01,2.0806e-01,1.6282e-01
5.073e+00,6.8634e-01,2.0805e-01,1.6275e-01
5.074e+00,6.8607e-01,2.0804e-01,1.6267e-01
5.075e+00,6.8580e-01,2.0804e-01,1.6260e-01
5.076e+00,6.8553e-01,2.0803e-01,1.6253e-01
5.077e+00,6.8526e-01,2.0802e-01,1.6246e-01
5.078e+00,6.8498e-01,2.0801e-01,1.6239e-01
5.079e+00,6.8471e-01,2.0800e-01,1.6232e-01
5.080e+00,6.8444e-01,2.0799e-01,1.6225e-01
5.081e+00,6.8416e-01,2.0798e-01,1.6218e-01
5.082e+00,6.8388e-01,2.0797e-01,1.6211e-01
5.083e+00,6.8360e-01,2.0795e-01,1.6204e-01
5.084e+00,6.8333e-01,2.0794e-01,1.6197e-01
5.085e+00,6.8305e-01,2.0792e-01,1.6190e-01
5.086e+00,6.8277e-01,2.0790e-01,1.6184e-01
5.087e+00,6.8248e-01,2.0788e-01,1.6177e-01
5.088e+00,6.8220e-01,2.0786e-01,1.6171e-01
5.089e+00,6.8192e-01,2.0784e-01,1.6164e-01
5.090e+00,6.8164e-01,2.0782e-01,1.6158e-01
5.091e+00,6.8135e-01,2.0780e-01,1.6151e-01
5.092e+00,6.8107e-01,2.0777e-01,1.6145e-01
5.093e+00,6.8078e-01,2.0775e-01,1.6139e-01
5.094e+00,6.8049e-01,2.0772e-01,1.6133e-01
5.095e+00,6.8020e-01,2.0769e-01,1.6126e-01
5.096e+00,6.7992e-01,2.0766e-01,1.6120e-01
5.097e+00,6.7963e-01,2.0763e-01,1.6114e-01
5.098e+00,6.7934e-01,2.0760e-01,1.6108e-01
5.099e+00,6.7905e-01,2.0756e-01,1.6102e-01
5.100e+00,6.7876e-01,2.0753e-01,1.6097e-01
5.101e+00,6.7847e-01,2.0749e-01,1.6091e-01
5.102e+00,6.7817e-01,2.0745e-01,1.6085e-01
5.103e+00,6.7788e-01,2.0741e-01,1.6079e-01
5.104e+00,6.7759e-01,2.0737e-01,1.6074e-01
5.105e+00,6.7729e-01,2.0733e-01,1.6068e-01
5.106e+00,6.7700e-01,2.0728e-01,1.6063e-01
5.107e+00,6.7671e-01,2.0724e-01,1.6057e-01
5.108e+00,6.7641e-01,2.0719e-01,1.6052e-01
5.109e+00,6.7612e-01,2.0714e-01,1.6047e-01
5.110e+00,6.7582e-01,2.0709e-01,1.6042e-01
5.111e+00,6.7552e-01,2.0704e-01,1.6036e-01
5.112e+00,6.7523e-01,2.0698e-01,1.6031e-01
5.113e+00,6.7493e-01,2.0692e-01,1.6026e-01
5.114e+00,6.7463e-01,2.0687e-01,1.6021e-01
5.115e+00,6.7433e-01,2.0681e-01,1.6016e-01
5.116e+00,6.7404e-01,2.0674e-01,1.6011e-01
5.117e+00,6.7374e-01,2.0668e-01,1.6007e-01
5.118e+00,6.7344e-01,2.0661e-01,1.6002e-01
5.119e+00,6.7314e-01,2.0654e-01,1.5997e-01
5.120e+00,6.7284e-01,2.0647e-01,1.5993e-01
5.121e+00,6.7254e-01,2.0640e-01,1.5988e-01
5.122e+00,6.7224e-01,2.0633e-01,1.5984e-01
5.123e+00,6.7194e-01,2.0625e-01,1.5979e-01
5.124e+00,6.7164e-01,2.0617e-01,1.5975e-01
5.125e+00,6.7134e-01,2.0609e-01,1.5971e-01
5.126e+00,6.7104e-01,2.0601e-01,1.5967e-01
5.127e+00,6.7074e-01,2.0593e-01,1.5962e-01
5.128e+00,6.7044e-01,2.0584e-01,1.5958e-01
5.129e+00,6.7014e-01,2.0575e-01,1.5954e-01
5.130e+00,6.6984e-01,2.0566e-01,1.5950e-01
5.131e+00,6.6954e-01,2.0556e-01,1.5947e-01
5.132e+00,6.6924e-01,2.0547e-01,1.5943e-01
5.133e+00,6.6894e-01,2.0537e-01,1.5939e-01
5.134e+00,6.6864e-01,2.0527e-01,1.5935e-01
5.135e+00,6.6834e-01,2.0517e-01,1.5932e-01
5.136e+00,6.6804e-01,2.0506e-01,1.5928e-01
5.137e+00,6.6774e-01,2.0495e-01,1.5925e-01
5.138e+00,6.6744e-01,2.0484e-01,1.5922e-01
5.139e+00,6.6714e-01,2.0473e-01,1.5918e-01
5.140e+00,6.6684e-01,2.0462e-01,1.5915e-01
5.141e+00,6.6654e-01,2.0450e-01,1.5912e-01
5.142e+00,6.6624e-01,2.0438e-01,1.5909e-01
5.143e+00,6.6594e-01,2.0425e-01,1.5906e-01
5.144e+00,6.6564e-01,2.0413e-01,1.5903e-01
5.145e+00,6.6535e-01,2.0400e-01,1.5900e-01
5.146e+00,6.6505e-01,2.0387e-01,1.5897e-01
5.147e+00,6.6475e-01,2.0374e-01,1.5894e-01
5.148e+00,6.6445e-01,2.0360e-01,1.5892e-01
5.149e+00,6.6415e-01,2.0346e-01,1.5889e-01
5.150e+00,6.6386e-01,2.0332e-01,1.5887e-01
5.151e+00,6.6356e-01,2.0318e-01,1.5884e-01
5.152e+00,6.6326e-01,2.0303e-01,1.5882e-01
5.153e+00,6.6297e-01,2.0288e-01,1.5880e-01
5.154e+00,6.6267e-01,2.0273e-01,1.5877e-01
5.155e+00,6.6237e-01,2.0258e-01,1.5875e-01
5.156e+00,6.6208e-01,2.0242e-01,1.5873e-01
5.157e+00,6.6178e-01,2.0227e-01,1.5871e-01
5.158e+00,6.6148e-01,2.0211e-01,1.5869e-01
5.159e+00,6.6119e-01,2.0194e-01,1.5867e-01
5.160e+00,6.6089e-01,2.0178e-01,1.5865e-01
5.161e+00,6.6060e-01,2.0161e-01,1.5864e-01
5.162e+00,6.6030e-01,2.0145e-01,1.5862e-01
5.163e+00,6.6001e-01,2.0128e-01,1.5860e-01
5.164e+00,6.5971e-01,2.0111e-01,1.5859e-01
5.165e+00,6.5942e-01,2.0093e-01,1.5857e-01
5.166e+00,6.5912e-01,2.0076e-01,1.5856e-01
5.167e+00,6.5883e-01,2.0058e-01,1.5854e-01
5.168e+00,6.5853e-01,2.0040e-01,1.5853e-01
5.169e+00,6.5824e-01,2.0022e-01,1.5852e-01
5.170e+00,6.5794e-01,2.0004e-01,1.5851e-01
5.171e+00,6.5765e-01,1.9986e-01,1.5850e-01
5.172e+00,6.5735e-01,1.9967e-01,1.5848e-01
5.173e+00,6.5706e-01,1.9949e-01,1.5847e-01
5.174e+00,6.5676e-01,1.9930e-01,1.5847e-01
5.175e+00,6.5647e-01,1.9911e-01,1.5846e-01
5.176e+00,6.5617e-01,1.9892e-01,1.5845e-01
5.177e+00,6.5588e-01,1.9873e-01,1.5844e-01
5.178e+00,6.5558e-01,1.9853e-01,1.5843e-01
5.179e+00,6.5529e-01,1.9834e-01,1.5843e-01
5.180e+00,6.5500e-01,1.9814e-01,1.5842e-01
5.181e+00,6.5470e-01,1.9795e-01,1.5841e-01
5.182e+00,6.5441e-01,1.9775e-01,1.5841e-01
5.183e+00,6.5411e-01,1.9755e-01,1.5840e-01
5.184e+00,6.5382e-01,1.9735e-01,1.5840e-01
5.185e+00,6.5352e-01,1.9715e-01,1.5840e-01
5.186e+00,6.5323e-01,1.9695e-01,1.5839e-01
5.187e+00,6.5293e-01,1.9674e-01,1.5839e-01
5.188e+00,6.5264e-01,1.9654e-01,1.5839e-01
5.189e+00,6.5234e-01,1.9634e-01,1.5839e-01
5.190e+00,6.5204e-01,1.9613e-01,1.5839e-01
5.191e+00,6.5175e-01,1.9593e-01,1.5839e-01
5.192e+00,6.5145e-01,1.9572e-01,1.5839e-01
5.193e+00,6.5116e-01,1.9551e-01,1.5839e-01
5.194e+00,6.5086e-01,1.9531e-01,1.5839e-01
5.195e+00,6.5056e-01,1.9510e-01,1.5839e-01
5.196e+00,6.5027e-01,1.9489e-01,1.5839e-01
5.197e+00,6.4997e-01,1.9468e-01,1.5840e-01
5.198e+00,6.4967e-01,1.9447e-01,1.5840e-01
5.199e+00,6.4938e-01,1.9426e-01,1.5840e-01
5.200e+00,6.4908e-01,1.9405e-01,1.5841e-01
5.201e+00,6.4878e-01,1.9384e-01,1.5841e-01
5.202e+00,6.4849e-01,1.9363e-01,1.5842e-01
5.203e+00,6.4819e-01,1.9342e-01,1.5842e-01
5.204e+00,6.4789e-01,1.9321e-01,1.5843e-01
5.205e+00,6.4759e-01,1.9300e-01,1.5844e-01
5.206e+00,6.4729e-01,1.9279e-01,1.5844e-01
5.207e+00,6.4699e-01,1.9258e-01,1.5845e-01
5.208e+00,6.4669e-01,1.9237e-01,1.5846e-01
5.209e+00,6.4639e-01,1.9215e-01,1.5847e-01
5.210e+00,6.4609e-01,1.9194e-01,1.5847e-01
5.211e+00,6.4579e-01,1.9173e-01,1.5848e-01
5.212e+00,6.4549e-01,1.9152e-01,1.5849e-01
5.213e+00,6.4519e-01,1.9131e-01,1.5850e-01
5.214e+00,6.4489e-01,1.9110e-01,1.5851e-01
5.215e+00,6.4459e-01,1.9090e-01,1.5852e-01
5.216e+00,6.4429e-01,1.9069e-01,1.5853e-01
5.217e+00,6.4399e-01,1.9048e-01,1.5855e-01
5.218e+00,6.4368e-01,1.9027e-01,1.5856e-01
5.219e+00,6.4338e-01,1.9006e-01,1.5857e-01
5.220e+00,6.4308e-01,1.8986e-01,1.5858e-01
5.221e+00,6.4277e-01,1.8965e-01,1.5859e-01
5.222e+00,6.4247e-01,1.8944e-01,1.5861e-01
5.223e+00,6.4217e-01,1.8924e-01,1.5862e-01
5.224e+00,6.4186e-01,1.8904e-01,1.5864e-01
5.225e+00,6.4156e-01,1.8883e-01,1.5865e-01
5.226e+00,6.4125e-01,1.8863e-01,1.5866e-01
5.227e+00,6.4094e-01,1.8843e-01,1.5868e-01
5.228e+00,6.4064e-01,1.8823e-01,1.5869e-01
5.229e+00,6.4033e-01,1.8803e-01,1.5871e-01
5.230e+00,6.4002e-01,1.8783e-01,1.5873e-01
